"x1_1"	"x1_2"	"x1_3"	"x1_4"	"y1"	"y2"	"y3"	"y4"	"y5"	"y6"	"y7"	"y8"	"y9"	"y10"	"y11"	"y12"
"5851"	0.44	0.83	0.51	0.77	0	0	0	0	0	0	0	0	0	0	0	1
"4342"	0.82	0.29	0.72	0.2	0	0	0	0	0	0	0	0	1	0	0	0
"2868"	0.69	0.58	0.35	0.29	0	0	0	0	0	1	0	0	0	0	0	0
"2423"	0.75	0.86	0.25	0.23	0	0	0	0	1	0	0	0	0	0	0	0
"1046"	0.18	0.88	0.78	0.22	0	0	1	0	0	0	0	0	0	0	0	0
"3750"	0.01	0.09	0.34	0.33	0	0	0	0	0	0	0	1	0	0	0	0
"4828"	0.52	0.25	0.52	0.17	0	0	0	0	0	0	0	0	0	1	0	0
"2678"	0.88	0.9	0.53	0.54	0	0	0	0	0	1	0	0	0	0	0	0
"3103"	0.21	0.48	0.98	0.94	0	0	0	0	0	0	1	0	0	0	0	0
"4742"	0.99	0.55	0.9	0.64	0	0	0	0	0	0	0	0	0	1	0	0
"2265"	0.76	0.9	0.07	0.03	0	0	0	0	1	0	0	0	0	0	0	0
"3997"	0.13	0.21	0.48	0.54	0	0	0	0	0	0	0	1	0	0	0	0
"1112"	0.19	0.7	0.64	0.27	0	0	1	0	0	0	0	0	0	0	0	0
"4101"	0.81	0.37	0.84	0.35	0	0	0	0	0	0	0	0	1	0	0	0
"1443"	0.21	0.49	0.53	0.07	0	0	1	0	0	0	0	0	0	0	0	0
"819"	0.98	0.72	0.74	0.97	0	1	0	0	0	0	0	0	0	0	0	0
"1417"	0.12	0.45	0.56	0.02	0	0	1	0	0	0	0	0	0	0	0	0
"2444"	0.72	0.77	0.07	0.24	0	0	0	0	1	0	0	0	0	0	0	0
"1595"	0.51	0.77	0.8	0.6	0	0	0	1	0	0	0	0	0	0	0	0
"2055"	0.84	0.77	0.34	0.01	0	0	0	0	1	0	0	0	0	0	0	0
"2449"	0.98	0.98	0.29	0.42	0	0	0	0	1	0	0	0	0	0	0	0
"5901"	0.49	0.77	0.51	0.74	0	0	0	0	0	0	0	0	0	0	0	1
"925"	0.73	0.47	0.51	0.71	0	1	0	0	0	0	0	0	0	0	0	0
"310"	0.96	0.26	0.23	0.92	1	0	0	0	0	0	0	0	0	0	0	0
"3824"	0.07	0.07	0.4	0.47	0	0	0	0	0	0	0	1	0	0	0	0
"878"	0.82	0.49	0.53	0.69	0	1	0	0	0	0	0	0	0	0	0	0
"110"	0.96	0.46	0.46	0.95	1	0	0	0	0	0	0	0	0	0	0	0
"3710"	0.24	0.28	0.66	0.54	0	0	0	0	0	0	0	1	0	0	0	0
"5545"	0.24	0.6	0.25	0.49	0	0	0	0	0	0	0	0	0	0	0	1
"3811"	0.61	0.6	0.91	0.86	0	0	0	0	0	0	0	1	0	0	0	0
"139"	0.62	0.15	0.02	0.69	1	0	0	0	0	0	0	0	0	0	0	0
"2960"	0.44	0.34	0.12	0.06	0	0	0	0	0	1	0	0	0	0	0	0
"137"	0.77	0.33	0.23	0.66	1	0	0	0	0	0	0	0	0	0	0	0
"2124"	0.92	0.95	0.41	0.2	0	0	0	0	1	0	0	0	0	0	0	0
"3114"	0.11	0.02	0.48	0.6	0	0	0	0	0	0	1	0	0	0	0	0
"1379"	0.13	0.86	0.96	0.1	0	0	1	0	0	0	0	0	0	0	0	0
"334"	0.87	0.01	0.14	0.94	1	0	0	0	0	0	0	0	0	0	0	0
"4517"	0.3	0.04	0.25	0.01	0	0	0	0	0	0	0	0	0	1	0	0
"2955"	0.38	0.28	0.04	0.07	0	0	0	0	0	1	0	0	0	0	0	0
"3012"	0.41	0.41	0.88	0.96	0	0	0	0	0	0	1	0	0	0	0	0
"2085"	0.84	0.93	0.36	0.33	0	0	0	0	1	0	0	0	0	0	0	0
"1224"	0.15	0.88	0.83	0.14	0	0	1	0	0	0	0	0	0	0	0	0
"5509"	0.42	0.73	0.43	0.66	0	0	0	0	0	0	0	0	0	0	0	1
"1916"	0.11	0.57	0.45	0.24	0	0	0	1	0	0	0	0	0	0	0	0
"4076"	0.94	0.08	0.99	0.21	0	0	0	0	0	0	0	0	1	0	0	0
"2712"	0.8	0.77	0.57	0.43	0	0	0	0	0	1	0	0	0	0	0	0
"2473"	0.91	0.98	0.25	0.55	0	0	0	0	1	0	0	0	0	0	0	0
"4726"	0.38	0.13	0.47	0.11	0	0	0	0	0	0	0	0	0	1	0	0
"1804"	0.61	0.83	0.76	0.48	0	0	0	1	0	0	0	0	0	0	0	0
"3261"	0.06	0.04	0.9	0.96	0	0	0	0	0	0	1	0	0	0	0	0
"1603"	0.14	0.51	0.4	0.29	0	0	0	1	0	0	0	0	0	0	0	0
"2280"	0.81	0.94	0.02	0.32	0	0	0	0	1	0	0	0	0	0	0	0
"2632"	0.72	0.79	0.39	0.38	0	0	0	0	0	1	0	0	0	0	0	0
"4507"	0.43	0.21	0.52	0.19	0	0	0	0	0	0	0	0	0	1	0	0
"1516"	0.21	0.5	0.48	0.21	0	0	0	1	0	0	0	0	0	0	0	0
"5991"	0.05	0.3	0.05	0.38	0	0	0	0	0	0	0	0	0	0	0	1
"4635"	0.69	0.43	0.71	0.46	0	0	0	0	0	0	0	0	0	1	0	0
"4883"	0.61	0.4	0.7	0.28	0	0	0	0	0	0	0	0	0	1	0	0
"4608"	0.6	0.35	0.71	0.31	0	0	0	0	0	0	0	0	0	1	0	0
"3385"	0.23	0.32	0.89	0.81	0	0	0	0	0	0	1	0	0	0	0	0
"3994"	0.03	0.03	0.23	0.31	0	0	0	0	0	0	0	1	0	0	0	0
"695"	0.57	0.38	0.38	0.6	0	1	0	0	0	0	0	0	0	0	0	0
"438"	0.73	0	0.1	0.67	1	0	0	0	0	0	0	0	0	0	0	0
"3534"	0.46	0.57	0.77	0.83	0	0	0	0	0	0	0	1	0	0	0	0
"5992"	0.54	0.82	0.53	0.88	0	0	0	0	0	0	0	0	0	0	0	1
"2831"	0.61	0.49	0.26	0.15	0	0	0	0	0	1	0	0	0	0	0	0
"2609"	0.6	0.71	0.29	0.35	0	0	0	0	0	1	0	0	0	0	0	0
"2918"	0.69	0.63	0.35	0.36	0	0	0	0	0	1	0	0	0	0	0	0
"4012"	0.52	0	0.5	0.04	0	0	0	0	0	0	0	0	1	0	0	0
"3541"	0.23	0.27	0.53	0.64	0	0	0	0	0	0	0	1	0	0	0	0
"3431"	0.01	0.2	0.78	0.81	0	0	0	0	0	0	1	0	0	0	0	0
"1473"	0.43	0.94	0.87	0.32	0	0	1	0	0	0	0	0	0	0	0	0
"2076"	0.88	0.84	0.39	0.33	0	0	0	0	1	0	0	0	0	0	0	0
"4508"	0.41	0.09	0.48	0.15	0	0	0	0	0	0	0	0	0	1	0	0
"4192"	0.72	0.19	0.71	0.11	0	0	0	0	0	0	0	0	1	0	0	0
"2100"	0.88	0.87	0.5	0.17	0	0	0	0	1	0	0	0	0	0	0	0
"1810"	0.28	0.58	0.6	0.33	0	0	0	1	0	0	0	0	0	0	0	0
"3630"	0.51	0.63	0.85	0.94	0	0	0	0	0	0	0	1	0	0	0	0
"1003"	0.03	0.72	0.67	0.04	0	0	1	0	0	0	0	0	0	0	0	0
"273"	0.84	0.47	0.35	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"4032"	0.68	0.21	0.76	0.06	0	0	0	0	0	0	0	0	1	0	0	0
"4600"	0.68	0.39	0.65	0.42	0	0	0	0	0	0	0	0	0	1	0	0
"3967"	0.59	0.54	0.9	0.81	0	0	0	0	0	0	0	1	0	0	0	0
"1474"	0.15	0.8	0.94	0.12	0	0	1	0	0	0	0	0	0	0	0	0
"33"	0.87	0.38	0.48	0.74	1	0	0	0	0	0	0	0	0	0	0	0
"2164"	0.7	0.82	0.01	0.17	0	0	0	0	1	0	0	0	0	0	0	0
"5101"	0.01	0.7	0.26	0.7	0	0	0	0	0	0	0	0	0	0	1	0
"2436"	0.57	0.7	0.14	0.04	0	0	0	0	1	0	0	0	0	0	0	0
"3854"	0.12	0.11	0.44	0.47	0	0	0	0	0	0	0	1	0	0	0	0
"5700"	0.37	0.68	0.35	0.65	0	0	0	0	0	0	0	0	0	0	0	1
"4055"	0.86	0.02	0.94	0.1	0	0	0	0	0	0	0	0	1	0	0	0
"660"	0.88	0.62	0.59	0.96	0	1	0	0	0	0	0	0	0	0	0	0
"5233"	0.11	0.62	0.09	0.7	0	0	0	0	0	0	0	0	0	0	1	0
"1739"	0.65	0.81	0.83	0.53	0	0	0	1	0	0	0	0	0	0	0	0
"2417"	0.71	0.69	0.27	0.07	0	0	0	0	1	0	0	0	0	0	0	0
"3729"	0.56	0.44	0.77	0.89	0	0	0	0	0	0	0	1	0	0	0	0
"2964"	0.99	0.88	0.61	0.64	0	0	0	0	0	1	0	0	0	0	0	0
"2548"	0.59	0.55	0.27	0.26	0	0	0	0	0	1	0	0	0	0	0	0
"761"	0.53	0.24	0.33	0.6	0	1	0	0	0	0	0	0	0	0	0	0
"4035"	0.91	0.52	0.98	0.28	0	0	0	0	0	0	0	0	1	0	0	0
"4053"	0.94	0.08	0.83	0.12	0	0	0	0	0	0	0	0	1	0	0	0
"5957"	0.25	0.62	0.22	0.5	0	0	0	0	0	0	0	0	0	0	0	1
"4310"	0.93	0.48	0.98	0.26	0	0	0	0	0	0	0	0	1	0	0	0
"3566"	0.12	0.08	0.43	0.32	0	0	0	0	0	0	0	1	0	0	0	0
"8"	0.98	0.14	0.23	0.9	1	0	0	0	0	0	0	0	0	0	0	0
"253"	0.73	0.34	0.23	0.81	1	0	0	0	0	0	0	0	0	0	0	0
"5187"	0.2	0.63	0.22	0.58	0	0	0	0	0	0	0	0	0	0	1	0
"986"	0.85	0.54	0.52	0.88	0	1	0	0	0	0	0	0	0	0	0	0
"603"	0.49	0.2	0.22	0.49	0	1	0	0	0	0	0	0	0	0	0	0
"3229"	0.35	0.12	0.83	0.91	0	0	0	0	0	0	1	0	0	0	0	0
"2961"	0.74	0.84	0.42	0.39	0	0	0	0	0	1	0	0	0	0	0	0
"5174"	0.11	0.85	0.2	0.82	0	0	0	0	0	0	0	0	0	0	1	0
"1982"	0.08	0.38	0.49	0.16	0	0	0	1	0	0	0	0	0	0	0	0
"1673"	0.12	0.45	0.42	0.14	0	0	0	1	0	0	0	0	0	0	0	0
"3553"	0.47	0.51	0.84	0.78	0	0	0	0	0	0	0	1	0	0	0	0
"2251"	0.97	0.85	0.06	0.12	0	0	0	0	1	0	0	0	0	0	0	0
"81"	0.56	0.05	0.02	0.55	1	0	0	0	0	0	0	0	0	0	0	0
"3505"	0.54	0.62	0.89	0.84	0	0	0	0	0	0	0	1	0	0	0	0
"3972"	0.64	0.65	1	0.91	0	0	0	0	0	0	0	1	0	0	0	0
"3778"	0.14	0.02	0.37	0.47	0	0	0	0	0	0	0	1	0	0	0	0
"2119"	0.7	0.77	0.05	0.1	0	0	0	0	1	0	0	0	0	0	0	0
"2244"	0.81	0.81	0.05	0.38	0	0	0	0	1	0	0	0	0	0	0	0
"3871"	0.26	0.3	0.5	0.62	0	0	0	0	0	0	0	1	0	0	0	0
"5687"	0.14	0.44	0.14	0.36	0	0	0	0	0	0	0	0	0	0	0	1
"3238"	0.26	0.06	0.84	0.7	0	0	0	0	0	0	1	0	0	0	0	0
"1599"	0.66	0.82	0.92	0.54	0	0	0	1	0	0	0	0	0	0	0	0
"3132"	0.4	0.35	0.97	0.86	0	0	0	0	0	0	1	0	0	0	0	0
"4878"	0.51	0.15	0.41	0.19	0	0	0	0	0	0	0	0	0	1	0	0
"1198"	0.07	0.83	0.8	0.07	0	0	1	0	0	0	0	0	0	0	0	0
"4131"	0.76	0.2	0.86	0.33	0	0	0	0	0	0	0	0	1	0	0	0
"3617"	0.43	0.36	0.72	0.7	0	0	0	0	0	0	0	1	0	0	0	0
"3740"	0.42	0.47	0.74	0.69	0	0	0	0	0	0	0	1	0	0	0	0
"3194"	0.55	0.34	0.96	0.97	0	0	0	0	0	0	1	0	0	0	0	0
"3237"	0.25	0.38	0.95	0.82	0	0	0	0	0	0	1	0	0	0	0	0
"4759"	0.86	0.63	0.99	0.61	0	0	0	0	0	0	0	0	0	1	0	0
"204"	0.6	0.26	0.12	0.58	1	0	0	0	0	0	0	0	0	0	0	0
"1129"	0.07	0.72	0.59	0.03	0	0	1	0	0	0	0	0	0	0	0	0
"448"	0.82	0.36	0.28	0.75	1	0	0	0	0	0	0	0	0	0	0	0
"500"	0.86	0.5	0.49	0.99	1	0	0	0	0	0	0	0	0	0	0	0
"1588"	0.32	0.57	0.59	0.3	0	0	0	1	0	0	0	0	0	0	0	0
"3271"	0.19	0.46	0.83	0.82	0	0	0	0	0	0	1	0	0	0	0	0
"2295"	0.86	0.72	0.19	0.36	0	0	0	0	1	0	0	0	0	0	0	0
"1195"	0.4	0.85	0.84	0.3	0	0	1	0	0	0	0	0	0	0	0	0
"4072"	0.92	0.21	1	0.03	0	0	0	0	0	0	0	0	1	0	0	0
"5899"	0.22	0.59	0.3	0.54	0	0	0	0	0	0	0	0	0	0	0	1
"5913"	0.42	0.72	0.37	0.66	0	0	0	0	0	0	0	0	0	0	0	1
"146"	0.84	0.09	0.09	0.83	1	0	0	0	0	0	0	0	0	0	0	0
"3482"	0.38	0.56	0.94	0.95	0	0	0	0	0	0	1	0	0	0	0	0
"1103"	0.05	0.85	0.94	0.02	0	0	1	0	0	0	0	0	0	0	0	0
"4871"	0.84	0.52	0.87	0.52	0	0	0	0	0	0	0	0	0	1	0	0
"4050"	0.82	0.38	0.95	0.29	0	0	0	0	0	0	0	0	1	0	0	0
"22"	0.84	0.13	0.06	0.85	1	0	0	0	0	0	0	0	0	0	0	0
"539"	0.87	0.54	0.61	0.88	0	1	0	0	0	0	0	0	0	0	0	0
"5554"	0.23	0.46	0.2	0.55	0	0	0	0	0	0	0	0	0	0	0	1
"4898"	0.58	0.16	0.51	0.31	0	0	0	0	0	0	0	0	0	1	0	0
"871"	0.64	0.35	0.27	0.52	0	1	0	0	0	0	0	0	0	0	0	0
"2180"	0.87	0.78	0.07	0.39	0	0	0	0	1	0	0	0	0	0	0	0
"5165"	0.18	0.65	0.1	0.69	0	0	0	0	0	0	0	0	0	0	1	0
"5897"	0.61	0.9	0.63	0.9	0	0	0	0	0	0	0	0	0	0	0	1
"1672"	0.33	0.55	0.67	0.25	0	0	0	1	0	0	0	0	0	0	0	0
"5950"	0.47	0.8	0.47	0.73	0	0	0	0	0	0	0	0	0	0	0	1
"4439"	0.81	0.13	0.85	0.18	0	0	0	0	0	0	0	0	1	0	0	0
"3116"	0.28	0.22	0.94	0.96	0	0	0	0	0	0	1	0	0	0	0	0
"4184"	0.95	0.31	0.89	0.17	0	0	0	0	0	0	0	0	1	0	0	0
"3887"	0.62	0.69	0.99	0.94	0	0	0	0	0	0	0	1	0	0	0	0
"1535"	0.08	0.37	0.43	0.14	0	0	0	1	0	0	0	0	0	0	0	0
"1036"	0.49	0.9	0.76	0.39	0	0	1	0	0	0	0	0	0	0	0	0
"2161"	0.77	0.65	0.07	0.21	0	0	0	0	1	0	0	0	0	0	0	0
"3884"	0.27	0.41	0.61	0.68	0	0	0	0	0	0	0	1	0	0	0	0
"1581"	0.07	0.32	0.21	0.06	0	0	0	1	0	0	0	0	0	0	0	0
"1646"	0.66	0.89	0.87	0.59	0	0	0	1	0	0	0	0	0	0	0	0
"5059"	0.36	0.94	0.11	0.81	0	0	0	0	0	0	0	0	0	0	1	0
"5273"	0.21	0.89	0.05	0.88	0	0	0	0	0	0	0	0	0	0	1	0
"66"	0.64	0.16	0.14	0.74	1	0	0	0	0	0	0	0	0	0	0	0
"4368"	0.94	0.15	0.9	0.48	0	0	0	0	0	0	0	0	1	0	0	0
"2104"	0.81	0.78	0.23	0.04	0	0	0	0	1	0	0	0	0	0	0	0
"3121"	0.1	0.2	0.8	0.77	0	0	0	0	0	0	1	0	0	0	0	0
"1088"	0.31	0.75	0.89	0.4	0	0	1	0	0	0	0	0	0	0	0	0
"2077"	0.82	0.82	0.18	0.2	0	0	0	0	1	0	0	0	0	0	0	0
"261"	0.83	0.54	0.44	0.86	1	0	0	0	0	0	0	0	0	0	0	0
"4569"	0.89	0.65	0.87	0.63	0	0	0	0	0	0	0	0	0	1	0	0
"1668"	0.73	0.85	0.99	0.69	0	0	0	1	0	0	0	0	0	0	0	0
"4384"	0.88	0	0.97	0.28	0	0	0	0	0	0	0	0	1	0	0	0
"4699"	0.55	0.25	0.63	0.25	0	0	0	0	0	0	0	0	0	1	0	0
"3136"	0.15	0.41	0.88	0.81	0	0	0	0	0	0	1	0	0	0	0	0
"4514"	0.5	0.19	0.52	0.15	0	0	0	0	0	0	0	0	0	1	0	0
"4413"	0.94	0.24	0.82	0.1	0	0	0	0	0	0	0	0	1	0	0	0
"1757"	0.37	0.68	0.59	0.33	0	0	0	1	0	0	0	0	0	0	0	0
"3791"	0.03	0.08	0.47	0.37	0	0	0	0	0	0	0	1	0	0	0	0
"2637"	0.51	0.41	0.1	0.06	0	0	0	0	0	1	0	0	0	0	0	0
"4265"	0.92	0.27	0.97	0.3	0	0	0	0	0	0	0	0	1	0	0	0
"97"	0.69	0.11	0.19	0.6	1	0	0	0	0	0	0	0	0	0	0	0
"5505"	0.24	0.65	0.3	0.59	0	0	0	0	0	0	0	0	0	0	0	1
"2739"	0.89	0.95	0.61	0.55	0	0	0	0	0	1	0	0	0	0	0	0
"1597"	0.27	0.56	0.42	0.14	0	0	0	1	0	0	0	0	0	0	0	0
"1483"	0.45	0.94	0.87	0.33	0	0	1	0	0	0	0	0	0	0	0	0
"3564"	0.2	0.2	0.58	0.54	0	0	0	0	0	0	0	1	0	0	0	0
"4223"	0.95	0.11	0.94	0.32	0	0	0	0	0	0	0	0	1	0	0	0
"4859"	0.59	0.3	0.62	0.36	0	0	0	0	0	0	0	0	0	1	0	0
"73"	0.58	0.02	0.08	0.5	1	0	0	0	0	0	0	0	0	0	0	0
"2285"	0.99	0.92	0.36	0.28	0	0	0	0	1	0	0	0	0	0	0	0
"4640"	0.67	0.34	0.8	0.36	0	0	0	0	0	0	0	0	0	1	0	0
"4173"	0.71	0.34	0.81	0.01	0	0	0	0	0	0	0	0	1	0	0	0
"2997"	0.33	0.26	0.05	0.01	0	0	0	0	0	1	0	0	0	0	0	0
"4918"	0.49	0.24	0.44	0.09	0	0	0	0	0	0	0	0	0	1	0	0
"3259"	0.13	0.25	0.73	0.68	0	0	0	0	0	0	1	0	0	0	0	0
"2652"	0.72	0.82	0.45	0.46	0	0	0	0	0	1	0	0	0	0	0	0
"4696"	0.96	0.72	0.92	0.68	0	0	0	0	0	0	0	0	0	1	0	0
"4852"	0.85	0.46	0.8	0.46	0	0	0	0	0	0	0	0	0	1	0	0
"1013"	0.01	0.68	0.82	0.12	0	0	1	0	0	0	0	0	0	0	0	0
"3023"	0.45	0.3	0.81	0.91	0	0	0	0	0	0	1	0	0	0	0	0
"3905"	0.42	0.39	0.73	0.85	0	0	0	0	0	0	0	1	0	0	0	0
"13"	0.82	0.03	0.13	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"5432"	0.32	0.91	0.27	0.96	0	0	0	0	0	0	0	0	0	0	1	0
"3910"	0.45	0.45	0.81	0.72	0	0	0	0	0	0	0	1	0	0	0	0
"5000"	0.78	0.39	0.72	0.46	0	0	0	0	0	0	0	0	0	1	0	0
"449"	0.53	0.12	0	0.48	1	0	0	0	0	0	0	0	0	0	0	0
"5431"	0.39	0.9	0.51	0.93	0	0	0	0	0	0	0	0	0	0	1	0
"5265"	0.25	0.92	0.53	0.98	0	0	0	0	0	0	0	0	0	0	1	0
"1479"	0.14	0.6	0.55	0.2	0	0	1	0	0	0	0	0	0	0	0	0
"2512"	0.34	0.32	0.01	0.1	0	0	0	0	0	1	0	0	0	0	0	0
"1488"	0.25	0.59	0.69	0.2	0	0	1	0	0	0	0	0	0	0	0	0
"3214"	0.44	0.42	0.95	0.94	0	0	0	0	0	0	1	0	0	0	0	0
"5254"	0.01	0.82	0.39	0.78	0	0	0	0	0	0	0	0	0	0	1	0
"1052"	0.22	0.71	0.61	0.26	0	0	1	0	0	0	0	0	0	0	0	0
"4850"	0.64	0.38	0.66	0.44	0	0	0	0	0	0	0	0	0	1	0	0
"2367"	0.83	0.96	0.23	0.34	0	0	0	0	1	0	0	0	0	0	0	0
"4653"	0.63	0.3	0.73	0.28	0	0	0	0	0	0	0	0	0	1	0	0
"259"	0.5	0.03	0.14	0.44	1	0	0	0	0	0	0	0	0	0	0	0
"5279"	0.06	0.86	0.29	0.78	0	0	0	0	0	0	0	0	0	0	1	0
"4213"	0.88	0.19	0.8	0.45	0	0	0	0	0	0	0	0	1	0	0	0
"610"	0.89	0.6	0.67	0.9	0	1	0	0	0	0	0	0	0	0	0	0
"4554"	0.29	0.07	0.3	0.04	0	0	0	0	0	0	0	0	0	1	0	0
"4750"	0.51	0.28	0.55	0.2	0	0	0	0	0	0	0	0	0	1	0	0
"404"	0.54	0.16	0.27	0.68	1	0	0	0	0	0	0	0	0	0	0	0
"3207"	0.08	0.08	0.49	0.51	0	0	0	0	0	0	1	0	0	0	0	0
"3813"	0.44	0.47	0.74	0.7	0	0	0	0	0	0	0	1	0	0	0	0
"1919"	0.17	0.48	0.4	0.19	0	0	0	1	0	0	0	0	0	0	0	0
"5656"	0.23	0.63	0.23	0.51	0	0	0	0	0	0	0	0	0	0	0	1
"1667"	0.38	0.68	0.74	0.34	0	0	0	1	0	0	0	0	0	0	0	0
"595"	0.63	0.39	0.29	0.59	0	1	0	0	0	0	0	0	0	0	0	0
"401"	0.7	0.28	0.32	0.81	1	0	0	0	0	0	0	0	0	0	0	0
"1421"	0.29	0.81	0.9	0.27	0	0	1	0	0	0	0	0	0	0	0	0
"1798"	0.42	0.69	0.79	0.48	0	0	0	1	0	0	0	0	0	0	0	0
"2683"	0.53	0.66	0.27	0.21	0	0	0	0	0	1	0	0	0	0	0	0
"3473"	0.46	0.48	0.98	0.9	0	0	0	0	0	0	1	0	0	0	0	0
"5996"	0.1	0.42	0.07	0.4	0	0	0	0	0	0	0	0	0	0	0	1
"4595"	0.96	0.75	0.96	0.66	0	0	0	0	0	0	0	0	0	1	0	0
"1838"	0.13	0.38	0.38	0.15	0	0	0	1	0	0	0	0	0	0	0	0
"353"	0.87	0.39	0.5	0.96	1	0	0	0	0	0	0	0	0	0	0	0
"5997"	0.49	0.78	0.51	0.9	0	0	0	0	0	0	0	0	0	0	0	1
"2946"	0.49	0.53	0.15	0.15	0	0	0	0	0	1	0	0	0	0	0	0
"839"	0.71	0.51	0.39	0.73	0	1	0	0	0	0	0	0	0	0	0	0
"109"	0.83	0.55	0.42	0.96	1	0	0	0	0	0	0	0	0	0	0	0
"5102"	0.13	0.81	0.23	0.94	0	0	0	0	0	0	0	0	0	0	1	0
"2349"	0.82	0.93	0.06	0.23	0	0	0	0	1	0	0	0	0	0	0	0
"2075"	0.79	0.75	0.07	0.33	0	0	0	0	1	0	0	0	0	0	0	0
"921"	0.47	0.28	0.18	0.48	0	1	0	0	0	0	0	0	0	0	0	0
"5481"	0.02	0.67	0.24	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"280"	0.76	0.35	0.29	0.68	1	0	0	0	0	0	0	0	0	0	0	0
"4988"	0.78	0.46	0.89	0.44	0	0	0	0	0	0	0	0	0	1	0	0
"2003"	0.75	0.73	0.31	0.22	0	0	0	0	1	0	0	0	0	0	0	0
"1398"	0.12	0.72	0.66	0.14	0	0	1	0	0	0	0	0	0	0	0	0
"4995"	0.56	0.27	0.69	0.27	0	0	0	0	0	0	0	0	0	1	0	0
"5313"	0.22	0.98	0.54	0.98	0	0	0	0	0	0	0	0	0	0	1	0
"3723"	0.28	0.24	0.55	0.51	0	0	0	0	0	0	0	1	0	0	0	0
"5952"	0.15	0.39	0.19	0.4	0	0	0	0	0	0	0	0	0	0	0	1
"5218"	0.13	0.89	0	0.9	0	0	0	0	0	0	0	0	0	0	1	0
"1048"	0.11	0.98	0.97	0.04	0	0	1	0	0	0	0	0	0	0	0	0
"5845"	0.2	0.52	0.28	0.49	0	0	0	0	0	0	0	0	0	0	0	1
"2411"	0.84	0.93	0.48	0.39	0	0	0	0	1	0	0	0	0	0	0	0
"940"	0.47	0.33	0.19	0.47	0	1	0	0	0	0	0	0	0	0	0	0
"4617"	0.69	0.48	0.78	0.42	0	0	0	0	0	0	0	0	0	1	0	0
"5296"	0.1	0.65	0.03	0.58	0	0	0	0	0	0	0	0	0	0	1	0
"2664"	0.36	0.34	0.02	0.13	0	0	0	0	0	1	0	0	0	0	0	0
"4389"	0.85	0.38	0.75	0.18	0	0	0	0	0	0	0	0	1	0	0	0
"5715"	0.36	0.71	0.31	0.58	0	0	0	0	0	0	0	0	0	0	0	1
"309"	0.74	0.04	0.04	0.88	1	0	0	0	0	0	0	0	0	0	0	0
"5523"	0.55	0.83	0.47	0.76	0	0	0	0	0	0	0	0	0	0	0	1
"3712"	0.52	0.5	0.81	0.86	0	0	0	0	0	0	0	1	0	0	0	0
"578"	0.88	0.58	0.57	0.81	0	1	0	0	0	0	0	0	0	0	0	0
"2786"	0.88	0.95	0.65	0.64	0	0	0	0	0	1	0	0	0	0	0	0
"1505"	0.61	0.84	0.98	0.56	0	0	0	1	0	0	0	0	0	0	0	0
"2432"	0.84	0.8	0.08	0.39	0	0	0	0	1	0	0	0	0	0	0	0
"5613"	0.28	0.61	0.3	0.74	0	0	0	0	0	0	0	0	0	0	0	1
"487"	0.91	0.52	0.5	0.98	1	0	0	0	0	0	0	0	0	0	0	0
"2872"	0.51	0.63	0.31	0.22	0	0	0	0	0	1	0	0	0	0	0	0
"2732"	0.68	0.8	0.47	0.45	0	0	0	0	0	1	0	0	0	0	0	0
"3823"	0.09	0.04	0.41	0.36	0	0	0	0	0	0	0	1	0	0	0	0
"1132"	0.28	0.97	0.95	0.14	0	0	1	0	0	0	0	0	0	0	0	0
"1953"	0.55	0.95	0.9	0.63	0	0	0	1	0	0	0	0	0	0	0	0
"5760"	0.46	0.85	0.37	0.72	0	0	0	0	0	0	0	0	0	0	0	1
"2923"	0.88	0.94	0.66	0.62	0	0	0	0	0	1	0	0	0	0	0	0
"4762"	0.55	0.18	0.41	0.08	0	0	0	0	0	0	0	0	0	1	0	0
"848"	0.78	0.54	0.51	0.81	0	1	0	0	0	0	0	0	0	0	0	0
"2547"	0.87	0.76	0.54	0.48	0	0	0	0	0	1	0	0	0	0	0	0
"2199"	0.74	0.8	0.24	0.32	0	0	0	0	1	0	0	0	0	0	0	0
"4409"	0.84	0.21	0.94	0.01	0	0	0	0	0	0	0	0	1	0	0	0
"1689"	0.25	0.53	0.62	0.31	0	0	0	1	0	0	0	0	0	0	0	0
"498"	0.78	0.23	0.19	0.82	1	0	0	0	0	0	0	0	0	0	0	0
"4802"	0.91	0.66	0.9	0.64	0	0	0	0	0	0	0	0	0	1	0	0
"1636"	0.31	0.59	0.54	0.17	0	0	0	1	0	0	0	0	0	0	0	0
"4559"	0.62	0.25	0.56	0.35	0	0	0	0	0	0	0	0	0	1	0	0
"4160"	0.6	0.18	0.58	0.07	0	0	0	0	0	0	0	0	1	0	0	0
"2289"	0.93	0.8	0.26	0.31	0	0	0	0	1	0	0	0	0	0	0	0
"2478"	0.87	0.88	0.3	0.14	0	0	0	0	1	0	0	0	0	0	0	0
"5224"	0.17	0.75	0.36	0.8	0	0	0	0	0	0	0	0	0	0	1	0
"2883"	0.57	0.52	0.21	0.27	0	0	0	0	0	1	0	0	0	0	0	0
"215"	0.64	0.14	0.2	0.63	1	0	0	0	0	0	0	0	0	0	0	0
"3496"	0.02	0	0.68	0.6	0	0	0	0	0	0	1	0	0	0	0	0
